GEOID,population
39049004610,3663.0
39049004620,2933.0
39049004700,5920.0
39049004810,2758.0
39049004820,2584.0
39049004900,5555.0
39049005001,1721.0
39049005002,3599.0
39049005100,2409.0
39049005200,3150.0
39049005300,2934.0
39049005410,1567.0
39049005420,2191.0
39049005500,4479.0
39049005610,1694.0
39049005620,2140.0
39049005700,3829.0
39049005810,3067.0
39049005820,2291.0
39049005900,2589.0
39049006000,2101.0
39049006100,2417.0
39049006236,6157.0
39049006237,6694.0
39049006238,1931.0
39049006239,6571.0
39049006240,4405.0
39049006241,8532.0
39049006301,2713.0
39049006302,4789.0
39049006310,4387.0
39049006321,4379.0
39049006323,3604.0
39049006330,4764.0
39049006340,3762.0
39049006351,4014.0
39049006352,3449.0
39049006353,5336.0
39049006372,7010.0
39049006384,5660.0
39049006386,4573.0
39049006387,5697.0
39049006391,5522.0
39049006392,4412.0
39049006393,5901.0
39049006394,2787.0
39049006395,3910.0
39049006396,5434.0
39049006397,6647.0
39049006398,3448.0
39049006410,3087.0
39049006430,5258.0
39049006500,3728.0
39049006600,3946.0
39049006710,2887.0
39049006721,4135.0
39049006722,2943.0
39049006810,2437.0
39049006821,3421.0
39049006822,2038.0
39049006910,1780.0
39049006921,3921.0
39049006923,4818.0
39049006924,3919.0
39049006931,7181.0
39049006932,6752.0
39049006933,6492.0
39049006943,4956.0
39049006944,4661.0
39049006945,6224.0
39049006950,2633.0
39049006991,4272.0
39049006992,4635.0
39049007010,4738.0
39049007020,6940.0
39049007041,2365.0
39049007043,6165.0
39049007044,6307.0
39049007047,4283.0
39049007048,6222.0
39049007101,2816.0
39049007102,3030.0
39049007103,3959.0
39049007112,7007.0
39049007113,5876.0
39049007114,5146.0
39049007115,6089.0
39049007120,5135.0
39049007193,6686.0
39049007198,3172.0
39049007199,7314.0
39049007202,3574.0
39049007205,6266.0
39049007209,9333.0
39049007211,4359.0
39049007212,4975.0
39049007213,5902.0
39049007214,3195.0
39049007215,5738.0
39049007301,6781.0
39049007302,4514.0
39049007303,6479.0
39049007305,4952.0
39049007306,4449.0
39049007394,3167.0
39049007397,3707.0
39049007398,8846.0
39049007424,6434.0
39049007425,2591.0
39049007426,3814.0
39049007427,6108.0
39049007492,5913.0
39049007494,4371.0
39049007511,1661.0
39049007512,4416.0
39049007520,2243.0
39049007531,2810.0
39049007532,3072.0
39049007533,1957.0
39049007534,3898.0
39049007550,3393.0
39049007552,4591.0
39049007553,6662.0
39049007710,4498.0
39049007721,6812.0
39049007722,3989.0
39049007730,3224.0
39049007740,1642.0
39049007811,4161.0
